businessID,registrationYear,businessAddress,businessType,yearsOfOperation,certificateOfPotability,pestControl,sanitaryPermit,sanitaryOrder01,sanitaryOrder02,resolutionStatus,pastRenewalBehavior,willRenew,isDelayed
3279,2023,Kapitolyo,Mini-Mart,2,1,0,1,0,0,Paid,Sometimes,No,0
3280,2025,Manggahan,Mini-Mart,1,0,1,1,0,0,Paid,Sometimes,Yes,0
3281,2024,San Miguel,Auto Repair,2,0,1,1,0,0,Paid,Always,Yes,0
3282,2022,Ugong,Mini-Mart,3,1,1,1,0,0,Paid,Sometimes,Yes,0
3283,2025,Pineda,Mini-Mart,0,1,1,1,0,1,Unpaid,Sometimes,No,0
3284,2025,Bagong Ilog,Grocery,1,1,1,1,0,0,Paid,Sometimes,No,0
3285,2024,Pineda,Pharmacy,1,1,0,1,0,0,Paid,Sometimes,Yes,1
3286,2021,Santolan,Auto Repair,5,1,1,1,0,0,Paid,Always,Yes,0
3287,2023,Manggahan,Pharmacy,3,0,1,0,0,0,Unpaid,Always,Yes,0
3288,2025,Oranbo,Restaurant,1,1,1,1,0,0,Paid,Sometimes,No,0
3289,2025,Dela Paz,Hardware,0,1,1,1,0,0,Paid,Sometimes,Yes,0
3290,2022,Ugong,Auto Repair,3,1,1,1,0,0,Paid,Always,Yes,0
3291,2021,Maybunga,Salon,5,1,1,1,0,0,Paid,Sometimes,Yes,0
3292,2025,Maybunga,Auto Repair,1,1,1,1,0,0,Paid,Sometimes,Yes,0
3293,2023,Kapitolyo,Laundry,2,1,1,0,0,0,Paid,Never,No,0
3294,2024,Oranbo,Pharmacy,1,1,1,1,0,0,Paid,Sometimes,Yes,0
3295,2025,Bagong Ilog,Restaurant,0,1,1,1,0,0,Paid,Sometimes,Yes,1
3296,2021,Malinao,Mini-Mart,5,1,1,1,0,0,Paid,Always,Yes,1
3297,2024,Kapitolyo,Laundry,2,1,0,1,0,0,Unpaid,Sometimes,No,1
3298,2021,San Miguel,Fast Food,5,1,1,1,0,0,Paid,Always,Yes,0
3299,2023,Kapitolyo,Water Refilling,2,1,1,1,0,0,Paid,Always,Yes,0
3300,2025,Malinao,Salon,1,1,1,1,0,0,Paid,Sometimes,Yes,0
3301,2023,Manggahan,Internet Café,3,1,0,1,0,0,Paid,Sometimes,Yes,0
3302,2025,Dela Paz,Pharmacy,1,1,1,1,0,0,Paid,Always,Yes,0
3303,2024,Dela Paz,Internet Café,1,1,1,1,0,0,Paid,Always,Yes,0
3304,2023,Oranbo,Restaurant,3,0,1,1,0,0,Paid,Sometimes,Yes,0
3305,2022,Malinao,Internet Café,4,1,0,1,0,0,Paid,Always,Yes,0
3306,2023,Bagong Ilog,Restaurant,2,1,0,1,0,0,Paid,Always,Yes,0
3307,2023,Ugong,Fast Food,3,1,1,1,0,0,Unpaid,Sometimes,No,0
3308,2021,Ugong,Restaurant,4,1,0,0,0,0,Paid,Sometimes,Yes,0
3309,2023,Ugong,Grocery,2,1,1,1,0,0,Paid,Always,Yes,0
3310,2024,Oranbo,Grocery,2,1,1,1,1,0,Paid,Sometimes,Yes,0
3311,2025,Maybunga,Salon,0,0,1,0,0,0,Paid,Always,No,0
3312,2024,Pinagbuhatan,Restaurant,2,1,1,1,0,0,Paid,Always,Yes,0
3313,2025,Manggahan,Salon,0,1,0,1,0,0,Paid,Sometimes,Yes,0
3314,2021,San Miguel,Grocery,5,1,1,1,0,0,Paid,Always,Yes,0
3315,2022,Sta. Lucia,Salon,3,1,1,0,0,0,Paid,Always,Yes,0
3316,2024,Sta. Lucia,Salon,1,1,1,0,0,0,Paid,Always,Yes,0
3317,2024,Oranbo,Hardware,1,0,1,1,0,0,Paid,Sometimes,Yes,0
3318,2021,Dela Paz,Hardware,5,1,1,1,0,0,Unpaid,Always,Yes,0
3319,2025,Manggahan,Restaurant,1,1,1,1,0,0,Paid,Always,Yes,0
3320,2025,Kapitolyo,Laundry,1,1,1,1,0,0,Paid,Always,Yes,0
3321,2024,Oranbo,Internet Café,1,1,1,1,0,0,Paid,Always,No,0
3322,2021,Manggahan,Salon,4,1,0,1,0,0,Paid,Always,Yes,0
3323,2025,Sta. Lucia,Printing Shop,1,1,1,1,0,0,Paid,Always,Yes,0
3324,2024,Malinao,Laundry,2,0,1,1,0,0,Paid,Sometimes,Yes,0
3325,2025,Rosario,Grocery,0,1,0,1,0,0,Paid,Always,Yes,0
3326,2025,Oranbo,Pharmacy,0,1,1,1,0,0,Paid,Always,Yes,0
3327,2025,Kapitolyo,Internet Café,0,0,1,1,0,0,Paid,Sometimes,Yes,0
3328,2024,Kapitolyo,Mini-Mart,2,1,1,1,0,0,Paid,Always,Yes,0
3329,2022,Manggahan,Internet Café,3,1,1,1,0,0,Paid,Always,No,0
3330,2024,Oranbo,Salon,2,1,1,1,0,0,Paid,Always,Yes,0
3331,2024,Bagong Ilog,Printing Shop,1,1,0,1,0,0,Unpaid,Always,Yes,0
3332,2025,Rosario,Restaurant,1,0,0,1,0,0,Paid,Sometimes,No,0
3333,2022,Sta. Lucia,Restaurant,3,1,1,1,0,0,Unpaid,Always,No,0
3334,2022,Dela Paz,Salon,3,1,1,1,0,0,Paid,Sometimes,Yes,0
3335,2025,Pinagbuhatan,Salon,1,0,0,1,0,0,Paid,Always,Yes,0
3336,2025,Bagong Ilog,Water Refilling,0,1,1,0,0,0,Unpaid,Always,Yes,0
3337,2025,Manggahan,Internet Café,0,1,0,1,0,1,Paid,Never,No,0
3338,2025,Pineda,Hardware,0,1,1,1,0,0,Paid,Always,Yes,0
3339,2024,Sta. Lucia,Hardware,2,1,0,1,0,0,Paid,Always,Yes,0
3340,2024,Maybunga,Mini-Mart,1,1,0,1,0,0,Paid,Always,Yes,0
3341,2025,Sta. Lucia,Printing Shop,1,1,0,1,0,0,Paid,Always,Yes,1
3342,2024,Sta. Lucia,Printing Shop,1,0,1,1,0,0,Paid,Always,Yes,0
3343,2024,Dela Paz,Laundry,1,1,1,1,0,1,Paid,Sometimes,Yes,0
3344,2022,Malinao,Mini-Mart,4,1,1,1,0,0,Paid,Always,Yes,0
3345,2024,Santolan,Fast Food,2,1,1,1,0,0,Paid,Sometimes,Yes,0
3346,2025,Sta. Lucia,Pharmacy,1,1,1,1,0,0,Paid,Always,Yes,0
3347,2023,San Miguel,Pharmacy,3,1,0,1,0,0,Paid,Sometimes,Yes,0
3348,2022,San Miguel,Water Refilling,4,1,1,1,1,0,Paid,Never,Yes,1
3349,2023,Bagong Ilog,Restaurant,3,1,1,1,0,0,Unpaid,Always,No,1
3350,2022,San Miguel,Internet Café,3,1,1,1,0,0,Paid,Always,Yes,1
3351,2022,Rosario,Pharmacy,3,0,1,1,0,0,Paid,Always,Yes,1
3352,2023,Ugong,Laundry,2,1,1,0,0,0,Paid,Sometimes,Yes,0
3353,2025,Pineda,Internet Café,0,1,0,1,0,0,Paid,Never,Yes,1
3354,2024,Santolan,Internet Café,2,1,1,1,0,0,Paid,Sometimes,Yes,0
3355,2022,San Miguel,Hardware,3,1,1,1,0,0,Unpaid,Sometimes,Yes,1
3356,2021,San Miguel,Restaurant,4,0,1,0,0,0,Paid,Always,Yes,0
3357,2024,Bagong Ilog,Pharmacy,1,1,1,1,0,0,Paid,Sometimes,Yes,0
3358,2023,Dela Paz,Hardware,3,0,1,0,0,0,Paid,Never,Yes,0
3359,2025,Sta. Lucia,Auto Repair,1,1,1,1,0,0,Paid,Sometimes,Yes,0
3360,2024,Kapitolyo,Grocery,1,1,1,0,0,0,Paid,Always,Yes,0
3361,2025,Manggahan,Auto Repair,1,1,1,1,0,0,Paid,Always,Yes,0
3362,2023,Maybunga,Auto Repair,2,0,1,1,0,1,Paid,Always,Yes,0
3363,2024,Malinao,Grocery,2,1,1,1,0,0,Paid,Always,Yes,0
3364,2023,Malinao,Auto Repair,2,1,0,1,1,0,Unpaid,Sometimes,No,0
3365,2025,Dela Paz,Pharmacy,1,1,1,0,1,0,Paid,Always,No,0
3366,2024,Malinao,Internet Café,1,1,1,1,0,0,Unpaid,Always,No,0
3367,2023,Sta. Lucia,Hardware,2,1,1,1,0,0,Paid,Sometimes,Yes,1
3368,2023,Malinao,Salon,3,0,1,1,0,1,Paid,Sometimes,Yes,0
3369,2022,Pinagbuhatan,Fast Food,4,1,1,1,0,0,Paid,Always,No,0
3370,2024,Oranbo,Water Refilling,2,1,1,1,0,0,Paid,Always,No,0
3371,2022,Kapitolyo,Hardware,4,1,1,1,0,0,Paid,Always,Yes,0
3372,2024,Santolan,Fast Food,1,1,1,1,0,0,Paid,Always,Yes,0
3373,2023,Dela Paz,Fast Food,2,1,1,1,1,0,Paid,Sometimes,Yes,0
3374,2024,Manggahan,Laundry,1,0,0,1,1,0,Paid,Always,No,1
3375,2025,Sta. Lucia,Printing Shop,0,1,1,0,0,0,Paid,Always,Yes,0
3376,2025,Maybunga,Restaurant,0,1,1,1,0,0,Unpaid,Always,Yes,1
3377,2025,Maybunga,Pharmacy,0,1,1,1,0,0,Paid,Always,No,0
3378,2022,Bagong Ilog,Fast Food,3,1,1,1,0,0,Paid,Sometimes,Yes,0
3379,2021,Pineda,Hardware,4,1,1,1,0,0,Unpaid,Always,Yes,0
3380,2024,San Miguel,Pharmacy,2,1,0,1,1,0,Paid,Always,Yes,0
3381,2023,Kapitolyo,Fast Food,2,1,1,1,0,0,Paid,Always,Yes,1
3382,2023,Dela Paz,Fast Food,3,1,1,1,0,0,Paid,Always,Yes,0
3383,2021,Sta. Lucia,Mini-Mart,5,1,1,1,0,0,Unpaid,Always,Yes,0
3384,2023,Oranbo,Grocery,3,1,0,1,0,0,Paid,Always,No,0
3385,2021,San Miguel,Salon,5,1,1,1,0,0,Paid,Always,Yes,0
3386,2025,Manggahan,Laundry,0,1,0,1,0,0,Unpaid,Always,No,0
3387,2022,Pinagbuhatan,Internet Café,4,1,1,1,0,0,Paid,Always,Yes,0
3388,2024,Rosario,Internet Café,1,1,1,1,0,0,Paid,Always,Yes,0
3389,2021,Dela Paz,Hardware,4,1,1,1,0,0,Paid,Sometimes,Yes,0
3390,2024,Kapitolyo,Auto Repair,2,1,1,1,0,0,Paid,Always,Yes,0
3391,2023,Sta. Lucia,Grocery,2,1,1,1,0,0,Paid,Always,Yes,0
3392,2025,Ugong,Printing Shop,0,0,1,1,0,0,Paid,Sometimes,No,1
3393,2025,Manggahan,Auto Repair,1,1,1,1,0,0,Paid,Sometimes,No,0
3394,2023,Rosario,Auto Repair,3,1,1,0,0,0,Paid,Sometimes,No,0
3395,2025,Ugong,Laundry,0,1,0,1,0,0,Paid,Always,Yes,0
3396,2025,Maybunga,Pharmacy,0,1,1,1,1,0,Paid,Always,Yes,0
3397,2025,Pinagbuhatan,Hardware,0,1,1,1,0,0,Paid,Never,Yes,0
3398,2025,Manggahan,Printing Shop,0,1,1,1,0,0,Paid,Always,No,0
3399,2022,Malinao,Internet Café,4,1,1,0,0,0,Paid,Always,Yes,0
3400,2024,Maybunga,Restaurant,2,1,0,1,0,0,Unpaid,Always,Yes,0
3401,2021,Dela Paz,Auto Repair,5,1,1,1,0,0,Paid,Sometimes,No,0
3402,2021,Rosario,Mini-Mart,5,1,1,1,0,0,Unpaid,Sometimes,Yes,0
3403,2025,Oranbo,Laundry,0,1,1,1,0,0,Paid,Always,Yes,0
3404,2023,Kapitolyo,Water Refilling,3,1,1,1,0,0,Paid,Always,Yes,0
3405,2025,Manggahan,Hardware,0,1,1,1,0,0,Paid,Never,Yes,0
3406,2025,Manggahan,Mini-Mart,0,1,1,1,0,0,Paid,Sometimes,Yes,0
3407,2025,Kapitolyo,Auto Repair,1,1,1,1,0,0,Unpaid,Sometimes,Yes,0
3408,2025,Bagong Ilog,Fast Food,0,1,0,0,1,0,Paid,Always,No,0
3409,2022,Santolan,Pharmacy,3,1,1,1,0,0,Paid,Always,Yes,0
3410,2021,Maybunga,Laundry,4,1,0,1,0,0,Paid,Always,Yes,0
3411,2023,Kapitolyo,Salon,3,0,1,1,0,0,Unpaid,Sometimes,No,0
3412,2022,Manggahan,Restaurant,3,1,1,1,0,0,Paid,Always,Yes,0
3413,2021,San Miguel,Laundry,4,1,1,1,0,1,Paid,Sometimes,No,0
3414,2023,Oranbo,Mini-Mart,2,1,1,1,0,0,Paid,Always,Yes,0
3415,2025,Oranbo,Internet Café,0,1,1,1,0,0,Paid,Always,Yes,0
3416,2024,San Miguel,Restaurant,2,1,1,1,0,0,Paid,Always,Yes,0
3417,2023,Santolan,Salon,3,1,1,1,0,0,Paid,Always,Yes,0
3418,2024,Manggahan,Water Refilling,1,1,1,1,0,1,Paid,Always,Yes,0
3419,2022,Malinao,Fast Food,3,1,1,0,0,0,Paid,Always,No,0
3420,2021,Santolan,Printing Shop,4,1,0,1,0,0,Paid,Always,Yes,0
3421,2025,Santolan,Hardware,1,1,0,1,0,0,Paid,Always,Yes,0
3422,2024,Rosario,Fast Food,2,1,1,1,0,0,Paid,Sometimes,Yes,1
3423,2025,Rosario,Auto Repair,0,1,1,1,0,0,Paid,Sometimes,No,0
3424,2021,Pineda,Grocery,4,1,1,1,1,0,Paid,Always,No,1
3425,2025,Maybunga,Fast Food,1,1,1,1,0,0,Paid,Sometimes,Yes,0
3426,2024,Ugong,Pharmacy,1,1,1,1,0,0,Paid,Always,No,0
3427,2024,Kapitolyo,Mini-Mart,2,1,1,1,0,0,Paid,Always,No,0
3428,2024,Santolan,Laundry,1,1,1,1,0,0,Paid,Sometimes,Yes,0
3429,2025,Oranbo,Fast Food,0,1,0,1,0,0,Paid,Always,Yes,0
3430,2024,Rosario,Internet Café,1,1,0,1,0,0,Paid,Always,Yes,0
3431,2024,Pinagbuhatan,Pharmacy,1,1,0,1,0,0,Unpaid,Sometimes,Yes,0
3432,2025,Pineda,Printing Shop,1,1,0,1,0,0,Unpaid,Always,Yes,0
3433,2025,Manggahan,Internet Café,1,1,1,1,0,0,Paid,Sometimes,Yes,0
3434,2023,Maybunga,Laundry,3,0,1,1,1,0,Paid,Sometimes,Yes,0
3435,2025,Dela Paz,Mini-Mart,0,1,1,0,0,0,Unpaid,Sometimes,Yes,0
3436,2023,Manggahan,Water Refilling,2,1,1,1,0,1,Paid,Always,Yes,0
3437,2022,Pineda,Water Refilling,4,1,1,1,0,0,Paid,Never,Yes,0
3438,2024,Oranbo,Fast Food,2,1,1,1,0,0,Paid,Always,Yes,0
3439,2025,Dela Paz,Fast Food,0,1,0,1,0,0,Paid,Sometimes,Yes,0
3440,2025,Bagong Ilog,Printing Shop,1,1,1,1,0,0,Paid,Sometimes,Yes,0
3441,2023,San Miguel,Salon,2,1,1,1,0,0,Paid,Sometimes,Yes,1
3442,2024,Maybunga,Printing Shop,2,1,1,0,0,0,Paid,Always,Yes,0
3443,2022,Kapitolyo,Auto Repair,3,1,0,1,0,0,Paid,Never,No,0
3444,2025,San Miguel,Hardware,0,1,1,1,0,0,Paid,Always,Yes,0
3445,2025,Pinagbuhatan,Grocery,1,1,0,1,1,0,Paid,Always,Yes,0
3446,2024,Manggahan,Hardware,2,1,0,1,0,0,Paid,Always,Yes,0
3447,2025,Dela Paz,Fast Food,0,1,1,1,0,0,Unpaid,Sometimes,Yes,1
3448,2025,Oranbo,Printing Shop,0,1,0,1,0,0,Paid,Always,Yes,0
3449,2024,Bagong Ilog,Salon,2,1,1,1,0,0,Paid,Always,Yes,0
3450,2021,Pinagbuhatan,Water Refilling,4,1,1,0,0,0,Paid,Always,Yes,0
3451,2024,Ugong,Internet Café,2,1,1,1,1,0,Unpaid,Sometimes,Yes,1
3452,2024,Manggahan,Salon,1,0,0,1,0,0,Paid,Always,No,0
3453,2024,Pineda,Auto Repair,2,0,1,1,0,0,Paid,Always,Yes,0
3454,2023,Bagong Ilog,Mini-Mart,2,1,1,1,0,0,Paid,Always,Yes,0
3455,2025,Oranbo,Auto Repair,0,1,1,1,0,1,Paid,Always,Yes,0
3456,2022,Maybunga,Restaurant,3,1,1,1,0,0,Paid,Always,No,0
3457,2024,Bagong Ilog,Auto Repair,1,1,1,1,0,0,Paid,Sometimes,Yes,0
3458,2024,Manggahan,Mini-Mart,1,1,0,1,0,0,Paid,Always,Yes,0
3459,2024,Kapitolyo,Printing Shop,1,1,1,0,0,0,Paid,Sometimes,No,0
3460,2024,Dela Paz,Pharmacy,1,1,1,1,0,0,Paid,Sometimes,Yes,0
3461,2023,Rosario,Laundry,3,1,1,1,0,0,Paid,Always,Yes,0
3462,2022,Dela Paz,Mini-Mart,4,1,0,1,0,0,Paid,Always,Yes,0
3463,2024,Pinagbuhatan,Auto Repair,1,1,1,1,0,0,Paid,Always,Yes,0
3464,2024,Bagong Ilog,Fast Food,2,1,1,1,0,0,Paid,Sometimes,Yes,0
3465,2022,San Miguel,Water Refilling,4,1,0,0,1,0,Paid,Always,Yes,0
3466,2025,Pinagbuhatan,Salon,0,1,1,1,0,1,Paid,Always,Yes,1
3467,2024,San Miguel,Salon,2,1,1,0,1,0,Paid,Always,Yes,0
3468,2024,Bagong Ilog,Printing Shop,1,1,0,1,1,0,Unpaid,Sometimes,Yes,1
3469,2025,Rosario,Salon,1,1,1,1,1,0,Paid,Always,Yes,0
3470,2022,Sta. Lucia,Water Refilling,4,1,1,1,0,0,Paid,Sometimes,Yes,0
3471,2021,Pinagbuhatan,Internet Café,5,1,1,1,0,0,Paid,Always,Yes,0
3472,2025,Pineda,Laundry,0,1,1,1,0,0,Paid,Always,Yes,0
3473,2024,Oranbo,Mini-Mart,2,1,1,1,0,0,Paid,Never,Yes,0
3474,2024,Pinagbuhatan,Auto Repair,1,1,1,1,0,0,Paid,Sometimes,No,0
3475,2025,Maybunga,Internet Café,0,1,1,1,0,0,Paid,Sometimes,No,0
3476,2025,Bagong Ilog,Auto Repair,1,1,1,1,0,0,Paid,Always,Yes,0
3477,2025,Ugong,Salon,0,0,1,0,0,0,Paid,Always,No,0
3478,2024,Manggahan,Auto Repair,1,0,1,1,0,0,Paid,Never,Yes,0
3479,2024,Santolan,Water Refilling,2,1,1,1,0,0,Unpaid,Always,No,0
3480,2023,Malinao,Pharmacy,2,1,1,1,0,0,Paid,Always,Yes,0
3481,2022,Ugong,Auto Repair,4,1,1,1,0,0,Unpaid,Always,Yes,0
3482,2024,San Miguel,Internet Café,2,1,1,1,0,0,Paid,Always,Yes,0
3483,2023,Pineda,Mini-Mart,2,1,0,1,0,0,Paid,Always,No,0
3484,2025,Pineda,Laundry,1,1,1,1,0,0,Paid,Sometimes,Yes,0
3485,2024,Malinao,Fast Food,2,1,1,1,0,0,Paid,Never,Yes,0
3486,2024,Rosario,Salon,1,1,0,1,0,0,Paid,Sometimes,Yes,0
3487,2023,Maybunga,Restaurant,2,1,1,1,0,0,Paid,Always,Yes,1
3488,2021,Manggahan,Mini-Mart,4,0,1,1,0,0,Unpaid,Always,No,1
3489,2021,Ugong,Pharmacy,4,1,1,1,0,0,Paid,Always,Yes,0
3490,2023,Dela Paz,Grocery,3,1,1,1,0,0,Paid,Sometimes,Yes,0
3491,2021,Kapitolyo,Auto Repair,5,1,1,0,0,0,Unpaid,Sometimes,Yes,0
3492,2024,Santolan,Auto Repair,2,1,1,1,0,0,Paid,Sometimes,Yes,0
3493,2025,Pinagbuhatan,Printing Shop,1,0,1,1,0,0,Paid,Always,Yes,0
3494,2025,Sta. Lucia,Laundry,1,1,1,1,0,0,Paid,Always,No,0
3495,2024,Malinao,Laundry,1,0,1,1,0,0,Paid,Always,No,0
3496,2022,Rosario,Fast Food,4,1,0,1,0,0,Paid,Never,Yes,0
3497,2025,Pineda,Salon,1,1,1,1,0,0,Paid,Always,Yes,0
3498,2025,Santolan,Restaurant,1,1,1,1,0,0,Paid,Always,Yes,0
3499,2022,Kapitolyo,Restaurant,4,0,0,1,0,0,Paid,Always,Yes,0
3500,2025,Pineda,Water Refilling,0,1,1,1,0,0,Paid,Always,No,0
3501,2023,Bagong Ilog,Salon,2,1,0,1,0,0,Paid,Always,Yes,1
3502,2025,Kapitolyo,Salon,0,1,1,1,0,0,Paid,Always,Yes,0
3503,2025,Dela Paz,Pharmacy,1,1,1,0,0,0,Paid,Sometimes,Yes,0
3504,2021,Malinao,Hardware,5,0,1,0,0,0,Paid,Always,No,0
3505,2025,Rosario,Pharmacy,1,1,1,1,0,0,Paid,Always,No,0
3506,2024,Sta. Lucia,Auto Repair,1,1,1,1,0,0,Paid,Sometimes,Yes,0
3507,2025,Pinagbuhatan,Grocery,1,1,0,1,0,0,Paid,Always,Yes,0
3508,2024,San Miguel,Salon,1,1,1,0,0,0,Unpaid,Always,Yes,0
3509,2025,Rosario,Restaurant,1,1,1,1,0,0,Unpaid,Always,Yes,0
3510,2021,Manggahan,Fast Food,4,1,1,1,0,0,Paid,Always,No,0
3511,2023,Dela Paz,Laundry,2,1,1,1,0,0,Paid,Always,No,0
3512,2021,Oranbo,Grocery,5,1,1,0,0,0,Unpaid,Always,No,0
3513,2025,Kapitolyo,Fast Food,1,1,1,0,0,0,Paid,Always,Yes,0
3514,2025,Pinagbuhatan,Restaurant,0,1,1,1,0,0,Paid,Always,Yes,0
3515,2025,Ugong,Restaurant,0,1,1,1,0,0,Paid,Sometimes,Yes,0
3516,2025,Sta. Lucia,Grocery,0,0,1,1,0,1,Paid,Always,No,0
3517,2021,Oranbo,Laundry,4,1,1,1,0,0,Unpaid,Sometimes,No,0
3518,2023,Rosario,Printing Shop,2,1,0,1,1,0,Paid,Never,No,0
3519,2021,Kapitolyo,Hardware,5,1,1,1,0,0,Paid,Never,No,0
3520,2022,Pinagbuhatan,Water Refilling,3,1,1,1,1,0,Paid,Always,Yes,0
3521,2022,Ugong,Printing Shop,4,0,1,1,0,0,Paid,Always,Yes,0
3522,2024,Rosario,Salon,2,1,1,1,0,0,Unpaid,Always,Yes,0
3523,2023,Santolan,Pharmacy,3,1,1,1,0,0,Paid,Always,Yes,0
3524,2022,Sta. Lucia,Auto Repair,4,1,0,1,0,0,Unpaid,Never,No,0
3525,2022,San Miguel,Pharmacy,4,1,0,1,0,1,Paid,Always,No,0
3526,2022,Santolan,Restaurant,3,1,1,1,0,0,Paid,Always,No,0
3527,2025,Oranbo,Salon,1,1,1,1,0,0,Paid,Always,Yes,0
3528,2025,Manggahan,Fast Food,0,1,0,1,0,1,Paid,Sometimes,Yes,0
3529,2025,Kapitolyo,Laundry,1,0,0,1,0,1,Paid,Always,Yes,0
3530,2023,Pinagbuhatan,Laundry,2,1,1,1,0,0,Paid,Sometimes,Yes,0
3531,2023,Kapitolyo,Laundry,3,1,1,1,0,0,Unpaid,Always,No,0
3532,2025,Oranbo,Auto Repair,0,1,1,1,0,0,Paid,Sometimes,Yes,0
3533,2023,Oranbo,Auto Repair,2,1,1,0,0,0,Paid,Always,Yes,0
3534,2023,Ugong,Printing Shop,2,1,1,1,0,0,Paid,Always,Yes,0
3535,2022,Sta. Lucia,Salon,4,0,1,1,0,0,Unpaid,Sometimes,No,0
3536,2022,Bagong Ilog,Hardware,3,1,0,1,1,0,Paid,Always,No,0
3537,2023,Rosario,Restaurant,3,1,1,1,0,0,Paid,Sometimes,Yes,0
3538,2023,Bagong Ilog,Laundry,3,1,1,1,0,0,Paid,Always,Yes,0
3539,2024,Rosario,Laundry,1,1,1,1,0,0,Paid,Sometimes,Yes,0
3540,2021,Manggahan,Laundry,5,0,1,0,0,0,Unpaid,Always,No,0
3541,2022,Bagong Ilog,Auto Repair,4,1,1,0,0,0,Paid,Sometimes,Yes,0
3542,2025,Kapitolyo,Hardware,1,1,1,0,0,0,Paid,Always,No,0
3543,2022,Kapitolyo,Pharmacy,4,1,1,1,0,0,Unpaid,Sometimes,Yes,1
3544,2023,Sta. Lucia,Hardware,2,1,1,1,1,0,Paid,Sometimes,No,0
3545,2025,Ugong,Fast Food,1,1,1,1,0,0,Unpaid,Always,No,0
3546,2022,Sta. Lucia,Auto Repair,3,1,1,1,0,0,Paid,Always,No,0
3547,2021,Kapitolyo,Pharmacy,5,1,1,1,0,0,Paid,Sometimes,Yes,0
3548,2024,Maybunga,Grocery,1,1,0,1,0,0,Paid,Always,Yes,0
3549,2023,Santolan,Salon,2,1,1,1,1,0,Paid,Always,No,0
3550,2024,Ugong,Printing Shop,2,1,1,1,0,0,Paid,Always,Yes,0
3551,2025,Pineda,Grocery,1,1,0,1,0,0,Paid,Always,Yes,0
3552,2022,Malinao,Salon,4,1,1,1,0,0,Paid,Never,Yes,0
3553,2024,Manggahan,Laundry,2,1,1,1,0,0,Unpaid,Sometimes,Yes,1
3554,2024,San Miguel,Grocery,2,1,0,1,0,0,Paid,Always,Yes,0
3555,2022,Rosario,Printing Shop,3,1,0,1,0,0,Paid,Always,Yes,0
3556,2024,Ugong,Auto Repair,1,1,1,1,1,0,Paid,Always,Yes,0
3557,2023,Bagong Ilog,Restaurant,2,1,0,1,0,0,Paid,Always,Yes,0
3558,2024,Sta. Lucia,Pharmacy,2,1,1,1,0,0,Paid,Never,No,0
3559,2021,Malinao,Internet Café,5,1,0,1,0,0,Paid,Always,Yes,0
3560,2024,Maybunga,Mini-Mart,2,1,1,1,0,0,Unpaid,Always,Yes,0
3561,2023,Pineda,Restaurant,2,1,1,1,0,0,Unpaid,Always,No,0
3562,2025,Sta. Lucia,Fast Food,1,1,1,1,0,0,Paid,Sometimes,Yes,1
3563,2021,Bagong Ilog,Grocery,4,1,0,1,0,0,Paid,Always,Yes,0
3564,2023,Sta. Lucia,Pharmacy,2,1,1,1,0,0,Paid,Always,Yes,0
3565,2024,Kapitolyo,Grocery,2,0,0,1,0,0,Paid,Sometimes,No,0
3566,2025,Oranbo,Grocery,0,1,1,1,0,0,Paid,Sometimes,Yes,0
3567,2024,Santolan,Printing Shop,1,1,1,1,1,0,Paid,Always,Yes,0
3568,2024,Maybunga,Fast Food,1,1,1,1,0,0,Paid,Sometimes,Yes,0
3569,2025,Malinao,Water Refilling,1,1,1,1,0,0,Paid,Sometimes,Yes,0
3570,2025,Kapitolyo,Internet Café,0,1,1,1,0,0,Paid,Always,Yes,0
3571,2023,Pinagbuhatan,Water Refilling,3,1,1,1,0,0,Paid,Never,Yes,0
3572,2024,Pinagbuhatan,Fast Food,2,1,0,1,0,0,Unpaid,Sometimes,Yes,1
3573,2025,Malinao,Water Refilling,0,1,1,1,0,0,Unpaid,Always,No,0
3574,2025,Pinagbuhatan,Hardware,1,1,1,1,0,0,Paid,Sometimes,No,0
3575,2025,Manggahan,Auto Repair,0,1,0,1,0,0,Paid,Always,Yes,1
3576,2023,Ugong,Auto Repair,3,1,1,1,0,0,Paid,Always,Yes,0
3577,2022,Rosario,Water Refilling,4,1,1,1,0,0,Paid,Never,Yes,1
3578,2024,Ugong,Laundry,2,1,1,1,0,0,Paid,Always,Yes,0
3579,2025,Pineda,Hardware,1,1,0,1,0,0,Paid,Always,Yes,0
3580,2024,Ugong,Printing Shop,2,1,1,1,0,0,Unpaid,Always,Yes,0
3581,2024,Ugong,Grocery,2,1,1,1,0,0,Paid,Sometimes,Yes,0
3582,2025,Santolan,Internet Café,1,1,1,1,0,0,Paid,Always,No,0
3583,2023,Rosario,Water Refilling,2,1,0,1,0,0,Paid,Always,Yes,0
3584,2025,Kapitolyo,Internet Café,0,1,1,1,0,0,Paid,Always,Yes,0
3585,2023,Oranbo,Printing Shop,2,0,1,1,0,0,Paid,Sometimes,No,0
3586,2023,Ugong,Salon,3,1,1,1,0,0,Paid,Always,Yes,0
3587,2024,Rosario,Hardware,1,0,1,1,0,0,Unpaid,Never,Yes,0
3588,2025,San Miguel,Internet Café,1,0,1,1,0,0,Paid,Sometimes,Yes,1
3589,2022,Pinagbuhatan,Grocery,4,1,1,1,0,0,Unpaid,Sometimes,Yes,0
3590,2022,Bagong Ilog,Salon,4,1,1,1,0,0,Unpaid,Never,No,0
